# Experiment: figure_02_eve_position_map
# Rows are ordered by y first and x second; mesh cols = 41.
# Coordinates and distances are normalized by wavelength.
# One diffuse channel realization is fixed over the full map.
# Position dependence enters through LOS direction and path loss.
grid_row grid_col eve_x_lambda eve_y_lambda eve_z_lambda eve_distance_lambda eve_azimuth_deg eve_elevation_deg vulnerability_qpsk min_entropy_leakage_qpsk vulnerability_16qam min_entropy_leakage_16qam
19 23 3 24 0 24.18677324 82.87498365 0 0.6118135775 1.291164029 0.2949509802 2.238547109
19 24 4 24 0 24.33105012 80.53767779 0 0.5687623398 1.185897846 0.2719373417 2.121346177
19 25 5 24 0 24.51530134 78.23171107 0 0.5303495387 1.085015419 0.2524139398 2.013863492
19 26 6 24 0 24.73863375 75.96375653 0 0.4975844307 0.9930132497 0.2360331626 1.917061477
19 27 7 24 0 25 73.73979529 0 0.4700634645 0.9109274572 0.2223248016 1.830740803
19 28 8 24 0 25.29822128 71.56505118 0 0.4472178795 0.8390497725 0.210847187 1.754269679
19 29 9 24 0 25.63201124 69.44395478 0 0.427914827 0.7753955733 0.2009519249 1.684922302
19 30 10 24 0 26 67.38013505 0 0.4115564615 0.7191622731 0.1923708092 1.621961803
19 31 11 24 0 26.40075756 65.37643521 0 0.3974694712 0.6689159595 0.1848423712 1.564367407
19 32 12 24 0 26.83281573 63.43494882 0 0.3851610084 0.6235335652 0.1781376303 1.511064213
19 33 13 24 0 27.29468813 61.55707138 0 0.374251775 0.582081064 0.172236162 1.462459982
19 34 14 24 0 27.78488798 59.74356284 0 0.3643767588 0.543502847 0.1670046516 1.417960192
19 35 15 24 0 28.3019434 57.99461679 0 0.3555284196 0.5080367932 0.1623208397 1.376920139
19 36 16 24 0 28.8444102 56.30993247 0 0.3478036766 0.4763450883 0.1582347392 1.340138272
19 37 17 24 0 29.41088234 54.68878656 0 0.3418876418 0.4515941799 0.1549934824 1.310279456
19 38 18 24 0 30 53.13010235 0 0.3411212506 0.4483565373 0.1542814854 1.303636846
19 39 19 24 0 30.61045573 51.63251462 0 0.3473904943 0.4746301832 0.1589122042 1.34630183
19 40 20 24 0 31.2409987 50.19442891 0 0.3543140616 0.5031006276 0.1639388315 1.391229525
20 0 -20 25 0 32.01562119 128.6598083 0 0.6080618049 1.282289875 0.2931882877 2.229899377
20 1 -19 25 0 31.40063694 127.234834 0 0.6246238269 1.321059509 0.3032721723 2.27868503
20 2 -18 25 0 30.8058436 125.7538873 0 0.6433877688 1.363760415 0.314220939 2.329851227
20 3 -17 25 0 30.23243292 124.2157021 0 0.6652112339 1.411884438 0.3255472273 2.380938756
20 4 -16 25 0 29.68164416 122.6192431 0 0.6911674079 1.467107094 0.3376511697 2.43360546
20 5 -15 25 0 29.15475947 120.9637565 0 0.7219799711 1.53003072 0.3503538818 2.486884786
20 6 -14 25 0 28.65309756 119.2488263 0 0.7579512775 1.600177017 0.3637236572 2.540914669
20 7 -13 25 0 28.17800561 117.4744316 0 0.797258983 1.673120353 0.377903225 2.596088736
20 8 -12 25 0 27.73084925 115.6410058 0 0.8364259231 1.742309681 0.3948384972 2.659334566
20 9 -11 25 0 27.31300057 113.7494945 0 0.8719578333 1.802330275 0.4145284471 2.729543015
20 10 -10 25 0 26.92582404 111.8014095 0 0.9020191234 1.851229925 0.4360796201 2.802663474
20 11 -9 25 0 26.57066051 109.7988764 0 0.9255231732 1.888341018 0.4626181709 2.887893839
20 12 -8 25 0 26.2488095 107.7446716 0 0.9424791404 1.914532593 0.4919612316 2.976616535
20 13 -7 25 0 25.96150997 105.6422465 0 0.9534417278 1.931216672 0.5144776402 3.041180282
20 14 -6 25 0 25.70992026 103.4957333 0 0.9580747959 1.938210195 0.5224605344 3.063393968
20 15 -5 25 0 25.49509757 101.3099325 0 0.9556693518 1.934583457 0.5141274906 3.040198061
20 16 -4 25 0 25.3179778 99.09027692 0 0.9442186314 1.917192856 0.4948658167 2.985109295
20 17 -3 25 0 25.17935662 96.84277341 0 0.920156694 1.879951465 0.4690141463 2.907703343
20 18 -2 25 0 25.07987241 94.57392126 0 0.8805182397 1.816424795 0.4393869254 2.813563846
20 19 -1 25 0 25.01999201 92.29061004 0 0.8261910017 1.724547253 0.405875315 2.699108504
20 20 0 25 0 25 90 0 0.7643629555 1.612329765 0.3717316164 2.572333302
20 21 1 25 0 25.01999201 87.70938996 0 0.7057287673 1.497185724 0.3396520686 2.442129546
20 22 2 25 0 25.07987241 85.42607874 0 0.6568370108 1.393607326 0.3134411487 2.326266495
20 23 3 25 0 25.17935662 83.15722659 0 0.6128956265 1.293713315 0.2896593724 2.212429252
20 24 4 25 0 25.3179778 80.90972308 0 0.5715872842 1.193045727 0.2678955016 2.099742262
20 25 5 25 0 25.49509757 78.69006753 0 0.5342579324 1.095608329 0.2492109607 1.995439427
20 26 6 25 0 25.70992026 76.50426672 0 0.5018437011 1.005310013 0.2333442427 1.900531777
20 27 7 25 0 25.96150997 74.35775354 0 0.4743740895 0.9240971164 0.2200064953 1.815618022
20 28 8 25 0 26.2488095 72.25532837 0 0.4511754735 0.851760548 0.208827244 1.740381846
20 29 9 25 0 26.57066051 70.20112365 0 0.4314943395 0.7874135388 0.1991770315 1.672123195
20 30 10 25 0 26.92582404 68.19859051 0 0.414809995 0.7305225618 0.1907503776 1.609757818
20 31 11 25 0 27.31300057 66.25050551 0 0.4003606928 0.6793722432 0.1832660065 1.552011114
20 32 12 25 0 27.73084925 64.35899418 0 0.387710468 0.6330515929 0.1767208081 1.499543826
20 33 13 25 0 28.17800561 62.52556837 0 0.3765218986 0.5908056798 0.1708085992 1.450452513
20 34 14 25 0 28.65309756 60.75117366 0 0.3664818776 0.5518137646 0.1656338132 1.406069126
20 35 15 25 0 29.15475947 59.03624347 0 0.3574721682 0.5159028273 0.1610070191 1.365195489
20 36 16 25 0 29.68164416 57.38075693 0 0.349335188 0.4826838755 0.156804443 1.327038344
20 37 17 25 0 30.23243292 55.78429787 0 0.3424455031 0.4539463206 0.1532378824 1.293844899
20 38 18 25 0 30.8058436 54.24611275 0 0.3378586448 0.434491675 0.1505964992 1.268760138
20 39 19 25 0 31.40063694 52.76516602 0 0.3392923517 0.4406008143 0.151488069 1.277276079
20 40 20 25 0 32.01562119 51.34019175 0 0.3455656119 0.4670315636 0.156066645 1.320234138
21 0 -20 26 0 32.80243893 127.568592 0 0.6142164159 1.296818976 0.291606209 2.222093344
21 1 -19 26 0 32.20248438 126.1581854 0 0.6317873747 1.337511012 0.3015256217 2.270352503
21 2 -18 26 0 31.6227766 124.6951535 0 0.6517970023 1.382494622 0.3119744546 2.319499807
21 3 -17 26 0 31.06444913 123.1785117 0 0.6750822566 1.433135206 0.322916676 2.369233851
21 4 -16 26 0 30.52867504 121.6075022 0 0.7024793596 1.490527741 0.3345744497 2.420399181
21 5 -15 26 0 30.01666204 119.9816394 0 0.7344395627 1.554715681 0.3466780967 2.471668595
21 6 -14 26 0 29.52964612 118.3007558 0 0.7703527485 1.62359112 0.3597068738 2.524893634
21 7 -13 26 0 29.06888371 116.5650512 0 0.8079014249 1.69225118 0.3738198357 2.580415029
21 8 -12 26 0 28.63564213 114.7751406 0 0.8439782897 1.755277793 0.3911154301 2.645666359
21 9 -11 26 0 28.23118843 112.9321004 0 0.8759887046 1.808984172 0.4101743928 2.714309332
21 10 -10 26 0 27.85677655 111.037511 0 0.902724165 1.852357132 0.4323759459 2.79035817
21 11 -9 26 0 27.51363298 109.093492 0 0.9235669149 1.885288397 0.4587992663 2.875934989
21 12 -8 26 0 27.20294102 107.102729 0 0.9385551412 1.908513413 0.484415229 2.954316126
21 13 -7 26 0 26.92582404 105.0684882 0 0.9477866537 1.922634251 0.5012301796 3.003545189
21 14 -6 26 0 26.68332813 102.9946168 0 0.950720675 1.92709344 0.5043119959 3.012388448
21 15 -5 26 0 26.47640459 100.8855271 0 0.9465401331 1.920735582 0.4943176003 2.98351018
21 16 -4 26 0 26.30589288 98.74616226 0 0.9332038484 1.900264162 0.4744952654 2.924465597
21 17 -3 26 0 26.17250466 96.58194466 0 0.9078367968 1.860504871 0.4504719864 2.849509297
21 18 -2 26 0 26.07680962 94.39870535 0 0.8684898286 1.796580858 0.4227056935 2.75772545
21 19 -1 26 0 26.01922366 92.20259816 0 0.8167137188 1.707902367 0.3918155534 2.648246573
21 20 0 26 0 26 90 0 0.7586746391 1.601553217 0.3602890579 2.527226742
21 21 1 26 0 26.01922366 87.79740184 0 0.703211988 1.49203157 0.3308579659 2.40428392
21 22 2 26 0 26.07680962 85.60129465 0 0.6557950123 1.391316834 0.3064243583 2.29360289
21 23 3 26 0 26.17250466 83.41805534 0 0.6134837001 1.295096918 0.2843293212 2.185634788
21 24 4 26 0 26.30589288 81.25383774 0 0.5738636296 1.198779847 0.2638215735 2.077634448
21 25 5 26 0 26.47640459 79.11447295 0 0.5376614364 1.104769903 0.2459369442 1.976360375
21 26 6 26 0 26.68332813 77.00538321 0 0.505756752 1.01651558 0.2307265954 1.884256216
21 27 7 26 0 26.92582404 74.93151184 0 0.4783529994 0.9361475496 0.2178245452 1.801238436
21 28 8 26 0 27.20294102 72.89727103 0 0.455104452 0.8642696045 0.2067934382 1.726262313
21 29 9 26 0 27.51363298 70.906508 0 0.4351469773 0.7995746797 0.1973283013 1.658669791
21 30 10 26 0 27.85677655 68.96248897 0 0.4181108607 0.7419574239 0.1890678082 1.596975647
21 31 11 26 0 28.23118843 67.06789956 0 0.4033080453 0.6899540903 0.1817873171 1.540323454
21 32 12 26 0 28.63564213 65.22485943 0 0.3903915609 0.6429937715 0.175309494 1.487976033
21 33 13 26 0 29.06888371 63.43494882 0 0.3789716619 0.6001618782 0.169495274 1.439316953
21 34 14 26 0 29.52964612 61.69924423 0 0.3687032996 0.5605322325 0.1643755764 1.395067858
21 35 15 26 0 30.01666204 60.01836063 0 0.3594164878 0.5237284975 0.1596952266 1.353393095
21 36 16 26 0 30.52867504 58.39249775 0 0.3510602099 0.4897903915 0.1555455599 1.315409118
21 37 17 26 0 31.06444913 56.82148834 0 0.3437126749 0.4592749592 0.1519055188 1.28124619
21 38 18 26 0 31.6227766 55.30484647 0 0.3377509175 0.4340315939 0.1488668708 1.252094634
21 39 19 26 0 32.20248438 53.84181456 0 0.3346147566 0.420572975 0.1468834277 1.232743536
21 40 20 26 0 32.80243893 52.43140797 0 0.3377909764 0.4342026943 0.1490425247 1.253795923
22 0 -20 27 0 33.60059523 126.5288554 0 0.6210175618 1.312705972 0.2898367429 2.213312403
22 1 -19 27 0 33.01514804 125.1341931 0 0.6393565676 1.354692648 0.2994106691 2.260197536
22 2 -18 27 0 32.44996148 123.6900675 0 0.660488732 1.401605854 0.3094164331 2.307621726
22 3 -17 27 0 31.90611227 122.1957339 0 0.6850032427 1.454182723 0.3200063875 2.356172607
22 4 -16 27 0 31.38470965 120.650668 0 0.7134961683 1.512977587 0.3311470668 2.405543984
22 5 -15 27 0 30.88689042 119.0546041 0 0.745892223 1.57703909 0.3428991144 2.455856083
22 6 -14 27 0 30.41381265 117.4075754 0 0.7808967908 1.643203789 0.3555408498 2.508087233
22 7 -13 27 0 29.96664813 115.7099538 0 0.816251071 1.707084885 0.3701266381 2.566090876
22 8 -12 27 0 29.54657341 113.962489 0 0.8492230618 1.764215455 0.3871885337 2.631108134
22 9 -11 27 0 29.15475947 112.1663458 0 0.8780947423 1.812448513 0.406158386 2.700114337
22 10 -10 27 0 28.7923601 110.3231368 0 0.9020336964 1.851253233 0.4289387175 2.77884345
22 11 -9 27 0 28.46049894 108.4349488 0 0.9205472787 1.880563724 0.4539490846 2.860602397
22 12 -8 27 0 28.16025568 106.5043614 0 0.9337200147 1.901061913 0.4750205145 2.926061725
22 13 -7 27 0 27.89265136 104.5344551 0 0.9412298967 1.912619051 0.4869606183 2.961877008
22 14 -6 27 0 27.65863337 102.5288077 0 0.9424800405 1.914533971 0.4865583418 2.96068471
22 15 -5 27 0 27.45906044 100.491477 0 0.9366139521 1.905526434 0.4753797956 2.927152493
22 16 -4 27 0 27.29468813 98.42696902 0 0.9216611167 1.882308292 0.4559973231 2.86709726
22 17 -3 27 0 27.16615541 96.34019175 0 0.8954037419 1.840610252 0.4331798459 2.793038027
22 18 -2 27 0 27.07397274 94.2363948 0 0.8566717577 1.776814432 0.4072017579 2.703815695
22 19 -1 27 0 27.01851217 92.1210964 0 0.8073834413 1.691325904 0.3789032214 2.599901311
22 20 0 27 0 27 90 0 0.7528067567 1.590351482 0.3495050821 2.483385339
22 21 1 27 0 27.01851217 87.8789036 0 0.7003278546 1.486102375 0.3224719795 2.367245711
22 22 2 27 0 27.07397274 85.7636052 0 0.6544400012 1.388332838 0.2994380272 2.260329353
22 23 3 27 0 27.16615541 83.65980825 0 0.6136367353 1.295456757 0.2789739785 2.158202465
22 24 4 27 0 27.29468813 81.57303098 0 0.5755699249 1.203063114 0.2598539046 2.055772642
22 25 5 27 0 27.45906044 79.50852299 0 0.5405388757 1.112470286 0.2427312254 1.957431616
22 26 6 27 0 27.65863337 77.47119229 0 0.5092983092 1.026582833 0.2281211211 1.867871933
22 27 7 27 0 27.89265136 75.46554492 0 0.4821064957 0.9474237731 0.2155739972 1.786255074
22 28 8 27 0 28.16025568 73.49563862 0 0.4587419708 0.8757548125 0.2048322265 1.712514619
22 29 9 27 0 28.46049894 71.56505118 0 0.43865268 0.811150988 0.1955397607 1.645533897
22 30 10 27 0 28.7923601 69.67686317 0 0.4213751324 0.7531770805 0.1874577196 1.584637143
22 31 11 27 0 29.15475947 67.83365418 0 0.4063030667 0.7006281589 0.1803160594 1.528599798
22 32 12 27 0 29.54657341 66.03751103 0 0.3931796676 0.6532606232 0.1739559428 1.476793871
22 33 13 27 0 29.96664813 64.29004622 0 0.3814774123 0.6096695409 0.1682560202 1.42873003
22 34 14 27 0 30.41381265 62.59242456 0 0.3710019719 0.56949876 0.16315853 1.384346319
22 35 15 27 0 30.88689042 60.9453959 0 0.3615791634 0.5323834474 0.1585574491 1.343077563
22 36 16 27 0 31.38470965 59.34933204 0 0.3530121932 0.4977899207 0.1544231019 1.304960503
22 37 17 27 0 31.90611227 57.80426607 0 0.3453299159 0.4660472251 0.1507183934 1.269927397
22 38 18 27 0 32.44996148 56.30993247 0 0.3386923244 0.4380471975 0.1475416982 1.239194652
22 39 19 27 0 33.01514804 54.86580694 0 0.3338042587 0.4170742661 0.1449838583 1.213964193
22 40 20 27 0 33.60059523 53.47114463 0 0.3322811689 0.4104764397 0.1438332877 1.202469506
23 0 -20 28 0 34.40930107 125.5376778 0 0.6278797488 1.328560187 0.2878203046 2.203240277
23 1 -19 28 0 33.83784863 124.1596945 0 0.647125589 1.372117631 0.2970004427 2.248536987
23 2 -18 28 0 33.28663395 122.7352263 0 0.6692193162 1.420550993 0.306652952 2.294678744
23 3 -17 28 0 32.75667871 121.2637317 0 0.6947953283 1.474659959 0.3168344762 2.341801235
23 4 -16 28 0 32.24903099 119.7448813 0 0.723890323 1.533843036 0.3275465786 2.389771984
23 5 -15 28 0 31.76476035 118.1785901 0 0.7559970983 1.596452602 0.3390524165 2.439580232
23 6 -14 28 0 31.30495168 116.5650512 0 0.7895643934 1.659128836 0.3515860111 2.491949575
23 7 -13 28 0 30.87069808 114.9047688 0 0.8224705296 1.718035891 0.3665227616 2.5519747
23 8 -12 28 0 30.46309242 113.1985905 0 0.8525856308 1.769916646 0.3834855377 2.617244076
23 9 -11 28 0 30.08321791 111.4477363 0 0.8786866979 1.813420759 0.4028933078 2.688469747
23 10 -10 28 0 29.73213749 109.6538241 0 0.9001561388 1.848247174 0.4251613736 2.766082438
23 11 -9 28 0 29.41088234 107.8188889 0 0.9166552947 1.87445122 0.4474216588 2.839707001
23 12 -8 28 0 29.12043956 105.9453959 0 0.9280492975 1.892273348 0.4644423605 2.893571468
23 13 -7 28 0 28.86173938 104.0362435 0 0.9338433957 1.901252537 0.4723641042 2.917971241
23 14 -6 28 0 28.63564213 102.0947571 0 0.9334860877 1.900700426 0.4697422539 2.909941277
23 15 -5 28 0 28.44292531 100.1246717 0 0.9260379204 1.889143177 0.4574490867 2.871683088
23 16 -4 28 0 28.28427125 98.13010235 0 0.9097490369 1.863540524 0.4387936921 2.811614691
23 17 -3 28 0 28.16025568 96.11550357 0 0.8829597125 1.820419517 0.4170910448 2.738434242
23 18 -2 28 0 28.0713377 94.08561678 0 0.8450606125 1.757126728 0.3928126043 2.651913128
23 19 -1 28 0 28.01785145 92.04540849 0 0.7981756726 1.674778213 0.3666585322 2.552509016
23 20 0 28 0 28 90 0 0.7468207033 1.578833827 0.339512917 2.441538369
23 21 1 28 0 28.01785145 87.95459151 0 0.6971142626 1.47946705 0.3142531943 2.329999315
23 22 2 28 0 28.0713377 85.91438322 0 0.6528164966 1.38474942 0.2927668179 2.227823953
23 23 3 28 0 28.16025568 83.88449643 0 0.6134380801 1.294989632 0.2736788624 2.130555917
23 24 4 28 0 28.28427125 81.86989765 0 0.5768577103 1.206287408 0.2557742624 2.032943004
23 25 5 28 0 28.44292531 79.87532834 0 0.5429146162 1.118797229 0.2396801254 1.939182189
23 26 6 28 0 28.63564213 77.90524292 0 0.512440862 1.035457426 0.2255536851 1.851542762
23 27 7 28 0 28.86173938 75.96375653 0 0.485573374 0.9577612199 0.2132937704 1.770913735
23 28 8 28 0 29.12043956 74.0546041 0 0.4622128619 0.886629311 0.2027760192 1.697958951
23 29 9 28 0 29.41088234 72.18111109 0 0.4420076259 0.8221431656 0.1937276757 1.632101976
23 30 10 28 0 29.73213749 70.34617594 0 0.4245689322 0.764070711 0.1858522653 1.572228178
23 31 11 28 0 30.08321791 68.55226367 0 0.4093156427 0.7112857081 0.1788371564 1.516718416
23 32 12 28 0 30.46309242 66.80140949 0 0.3959488922 0.6633861289 0.1725933704 1.465448954
23 33 13 28 0 30.87069808 65.09523119 0 0.3840233965 0.6192661143 0.1669971078 1.417895022
23 34 14 28 0 31.30495168 63.43494882 0 0.3733701063 0.5786783288 0.1619704331 1.373802385
23 35 15 28 0 31.76476035 61.82140989 0 0.3637659308 0.5410823362 0.1574411057 1.332884163
23 36 16 28 0 32.24903099 60.2551187 0 0.3550377066 0.5060441586 0.1533106656 1.294529972
23 37 17 28 0 32.75667871 58.73626831 0 0.3471532762 0.4736446917 0.1496576066 1.259737513
23 38 18 28 0 33.28663395 57.26477373 0 0.3401805593 0.4443726012 0.1463948042 1.227936256
23 39 19 28 0 33.83784863 55.84030545 0 0.3343947424 0.4196240695 0.1435854828 1.199981798
23 40 20 28 0 34.40930107 54.46232221 0 0.3304987163 0.4027165733 0.1414625377 1.178491952
24 0 -20 29 0 35.22782991 124.5922887 0 0.6347921811 1.344356263 0.2855815349 2.191974606
24 1 -19 29 0 34.66987165 123.2317111 0 0.6549190144 1.389388423 0.2943876329 2.235788971
24 2 -18 29 0 34.13209633 121.8274466 0 0.6779880036 1.439331651 0.3038051821 2.281218384
24 3 -17 29 0 33.61547263 120.379126 0 0.7041719826 1.493999732 0.3136497556 2.327226343
24 4 -16 29 0 33.12099032 118.8865818 0 0.7333770349 1.552626995 0.3240796514 2.374420344
24 5 -15 29 0 32.64965543 117.3498758 0 0.7646403574 1.612853252 0.3353703964 2.423827251
24 6 -14 29 0 32.20248438 115.7693276 0 0.7963823016 1.671533065 0.3482644111 2.478254958
24 7 -13 29 0 31.78049716 114.145542 0 0.8268740381 1.725739478 0.3632003829 2.538837629
24 8 -12 29 0 31.38470965 112.4794344 0 0.8543463505 1.77289296 0.3800268269 2.60417317
24 9 -11 29 0 31.01612484 110.7722547 0 0.8779964306 1.81228698 0.3994591358 2.67611983
24 10 -10 29 0 30.6757233 109.025606 0 0.8972460652 1.843575596 0.4206514102 2.750697086
24 11 -9 29 0 30.3644529 107.2414594 0 0.9118854261 1.866924473 0.4397303791 2.814691111
24 12 -8 29 0 30.08321791 105.4221613 0 0.9215205079 1.882088178 0.453218703 2.858279303
24 13 -7 29 0 29.83286778 103.5704344 0 0.9256764088 1.88857986 0.4580979198 2.873727917
24 14 -6 29 0 29.61418579 101.6893692 0 0.9238124924 1.885671961 0.4535572102 2.859356444
24 15 -5 29 0 29.42787794 99.78240703 0 0.9149541601 1.87177137 0.4405235455 2.817291037
24 16 -4 29 0 29.27456234 97.8533133 0 0.89760165 1.844147233 0.4227881397 2.758006811
24 17 -3 29 0 29.15475947 95.90614111 0 0.8705829267 1.800053632 0.4021344759 2.685749932
24 18 -2 29 0 29.06888371 93.94518623 0 0.8336742518 1.737555683 0.3794373207 2.601933491
24 19 -1 29 0 29.01723626 91.97493401 0 0.7890853147 1.658253196 0.3551633177 2.506554489
24 20 0 29 0 29 90 0 0.7406983807 1.566958088 0.3301981706 2.401404032
24 21 1 29 0 29.01723626 88.02506599 0 0.6936048931 1.472185981 0.3066351381 2.294594934
24 22 2 29 0 29.06888371 86.05481377 0 0.6509245357 1.380562201 0.2864531679 2.196371198
24 23 3 29 0 29.15475947 84.09385889 0 0.612903761 1.293732463 0.2684024787 2.1024699
24 24 4 29 0 29.27456234 82.1466867 0 0.5776642603 1.208303144 0.2517156596 2.009866876
24 25 5 29 0 29.42787794 80.21759297 0 0.5449097227 1.124089138 0.2364629975 1.919686349
24 26 6 29 0 29.61418579 78.31063082 0 0.5151682847 1.043115685 0.2229531565 1.83481253
24 27 7 29 0 29.83286778 76.42956561 0 0.4887051836 0.9670363122 0.2110805269 1.755865395
24 28 8 29 0 30.08321791 74.57783868 0 0.4655460496 0.8969957843 0.2007789555 1.683679967
24 29 9 29 0 30.3644529 72.7585406 0 0.4452829358 0.8327942307 0.1919907197 1.619108482
24 30 10 29 0 30.6757233 70.97439396 0 0.4277231748 0.7747492823 0.1842293531 1.559574849
24 31 11 29 0 31.01612484 69.22774532 0 0.4122959251 0.7217521077 0.1773491706 1.504664488
24 32 12 29 0 31.38470965 67.5205656 0 0.3987156685 0.6734322059 0.1712282079 1.453992294
24 33 13 29 0 31.78049716 65.85445804 0 0.3866046743 0.6289309857 0.1657449135 1.407036501
24 34 14 29 0 32.20248438 64.23067238 0 0.3758007001 0.5880396594 0.1608166382 1.363488581
24 35 15 29 0 32.64965543 62.65012422 0 0.366065997 0.5501756764 0.1563206804 1.322580557
24 36 16 29 0 33.12099032 61.11341823 0 0.3572047554 0.514823192 0.152268506 1.284689482
24 37 17 29 0 33.61547263 59.62087399 0 0.3491458091 0.4819015607 0.1486013603 1.249519228
24 38 18 29 0 34.13209633 58.17255342 0 0.3418996429 0.4516448212 0.1453036198 1.217142548
24 39 19 29 0 34.66987165 56.76828893 0 0.3355722784 0.4246954448 0.1424313831 1.188338967
24 40 20 29 0 35.22782991 55.40771131 0 0.3305591369 0.4029802977 0.1400349175 1.163858511
25 0 -20 30 0 36.05551275 123.6900675 0 0.6418661171 1.360344311 0.2832310429 2.180051303
25 1 -19 30 0 35.51056181 122.3474435 0 0.6627920771 1.406628262 0.2918595499 2.22334618
25 2 -18 30 0 34.98571137 120.9637565 0 0.6864547695 1.457236569 0.3010205098 2.267933692
25 3 -17 30 0 34.4818793 119.5387823 0 0.7130054192 1.511984947 0.3105650427 2.312967354
25 4 -16 30 0 34 118.0724869 0 0.7417925032 1.569087593 0.3208726278 2.36007263
25 5 -15 30 0 33.54101966 116.5650512 0 0.7717715838 1.626245831 0.332074504 2.409578865
25 6 -14 30 0 33.10589071 115.0168935 0 0.8015532953 1.680870354 0.3452264856 2.465615057
25 7 -13 30 0 32.69556545 113.4286928 0 0.8296895949 1.730643599 0.3598785126 2.52558187
25 8 -12 30 0 32.31098884 111.8014095 0 0.8547983551 1.773656037 0.3768508522 2.59206556
25 9 -11 30 0 31.95309062 110.1363034 0 0.8761939354 1.809322134 0.3958650942 2.663080767
25 10 -10 30 0 31.6227766 108.4349488 0 0.8934681202 1.837488159 0.4153098753 2.732260082
25 11 -9 30 0 31.32091953 106.6992442 0 0.906284848 1.85803647 0.4315528252 2.787609072
25 12 -8 30 0 31.04834939 104.9314172 0 0.9142295225 1.870628313 0.4418479842 2.821622007
25 13 -7 30 0 30.8058436 103.1340223 0 0.9168579646 1.874770161 0.4440915615 2.828929063
25 14 -6 30 0 30.59411708 101.3099325 0 0.913577779 1.869599465 0.4378253261 2.808427315
25 15 -5 30 0 30.41381265 99.46232221 0 0.9034918475 1.853583488 0.4250579153 2.765731331
25 16 -4 30 0 30.2654919 97.59464337 0 0.8853343567 1.824294314 0.4077696609 2.705826344
25 17 -3 30 0 30.14962686 95.71059314 0 0.8583331099 1.779609556 0.3881834012 2.634810334
25 18 -2 30 0 30.06659276 93.81407483 0 0.8225590149 1.718191095 0.3669163969 2.553523283
25 19 -1 30 0 30.01666204 91.90915243 0 0.7801464509 1.641816881 0.34433963 2.461904135
25 20 0 30 0 30 90 0 0.7344643294 1.55476433 0.3212936004 2.36196415
25 21 1 30 0 30.01666204 88.09084757 0 0.6898274868 1.464307521 0.2994852999 2.260557096
25 22 2 30 0 30.06659276 86.18592517 0 0.6487872769 1.375817433 0.2803709443 2.165408751
25 23 3 30 0 30.14962686 84.28940686 0 0.6120869368 1.291808484 0.2633283169 2.074934575
25 24 4 30 0 30.2654919 82.40535663 0 0.5780756995 1.209330332 0.2477197162 1.986780603
25 25 5 30 0 30.41381265 80.53767779 0 0.5464782072 1.128235869 0.2332791204 1.90012909
25 26 6 30 0 30.59411708 78.69006753 0 0.5175123254 1.049665128 0.2203285204 1.817728162
25 27 7 30 0 30.8058436 76.86597769 0 0.4915200825 0.9753222685 0.2089067166 1.740930783
25 28 8 30 0 31.04834939 75.06858282 0 0.4685992768 0.9064266326 0.1990466611 1.671178576
25 29 9 30 0 31.32091953 73.30075577 0 0.4484472745 0.8430102776 0.1903515961 1.606738572
25 30 10 30 0 31.6227766 71.56505118 0 0.4307783516 0.7850176553 0.1826806694 1.547395887
25 31 11 30 0 31.95309062 69.86369657 0 0.4152033946 0.7318901438 0.1759280072 1.493057079
25 32 12 30 0 32.31098884 68.19859051 0 0.4014622055 0.6833360809 0.1698991103 1.442750203
25 33 13 30 0 32.69556545 66.57130719 0 0.3891792081 0.6385065412 0.1645285936 1.396410239
25 34 14 30 0 33.10589071 64.98310652 0 0.3782561246 0.5974353475 0.1596860382 1.353310085
25 35 15 30 0 33.54101966 63.43494882 0 0.3683570625 0.5591768087 0.1552791359 1.3129359
25 36 16 30 0 34 61.92751306 0 0.3593515488 0.5234678093 0.1512763826 1.275258675
25 37 17 30 0 34.4818793 60.46121774 0 0.351160219 0.4902013245 0.1476317036 1.240074475
25 38 18 30 0 34.98571137 59.03624347 0 0.3437093991 0.4592612096 0.1443198312 1.207341461
25 39 19 30 0 35.51056181 57.6525565 0 0.3370706411 0.4311228788 0.1413518541 1.177362712
25 40 20 30 0 36.05551275 56.30993247 0 0.3314585652 0.4069004388 0.1388079396 1.151161995
26 0 -20 31 0 36.89173349 122.8285418 0 0.6490190937 1.376332827 0.2808737872 2.167993895
26 1 -19 31 0 36.35931793 121.5042667 0 0.6705793386 1.423479938 0.2892905713 2.210591208
26 2 -18 31 0 35.84689666 120.1413856 0 0.6947406852 1.474546492 0.2981495046 2.254107845
26 3 -17 31 0 35.35533906 118.7397953 0 0.7211579255 1.528387133 0.3074688468 2.298512147
26 4 -16 31 0 34.88552709 117.2995722 0 0.7490669139 1.583166505 0.317665052 2.345578286
26 5 -15 31 0 34.43835072 115.820992 0 0.7774380451 1.636799615 0.3291400266 2.396773388
26 6 -14 31 0 34.0147027 114.3045493 0 0.8052677885 1.68754053 0.3422663111 2.453191201
26 7 -13 31 0 33.61547263 112.7509763 0 0.8311811287 1.733234805 0.357173444 2.514696724
26 8 -12 31 0 33.24154028 111.1612598 0 0.8540828098 1.772447862 0.3739078223 2.580754558
26 9 -11 31 0 32.89376841 109.5366549 0 0.8734126531 1.804735337 0.3919811925 2.64885634
